Condition,Change in Serum Cholesterol
Control,11.005352923520098
Control,21.661444456434126
Control,-2.1898412484004695
Control,11.149392723042657
Control,11.040193182162763
Control,-10.59297573479694
Control,-8.416786751991623
Control,0.7211759127387556
Control,-5.582604606258063
Control,6.365746137881484
Control,-7.043293122979124
Control,0.9480948806293974
Control,29.036084546200804
Control,-6.037213923359482
Control,36.12522588289556
Control,-11.811141323852034
Control,35.220995878158504
Control,-3.082058821078956
Control,-15.03761564360387
Control,-4.6550053258716835
Control,-21.091413831046314
Control,-7.535475508176364
Control,-5.307211667919366
Control,23.53237276108923
Control,8.688693008864062
Control,14.716111387347198
Control,9.304352299509969
Control,-1.335606848574727
Control,-2.995508166407167
Control,-24.23354010888431
Control,-6.655878851341076
Control,-20.79820380795978
Control,-6.003570833062252
Control,2.922011073885291
Control,26.40201084404446
Control,1.0092293947250228
Control,-35.432833145051134
Control,1.528826116613211
Control,18.605570349351776
Control,11.738726355443944
Control,16.344766382654523
Control,23.268098248137747
Control,-16.957403579482925
Control,-31.65890711592096
Control,-3.412603205541821
Control,8.872201343650458
Control,-8.06835943653699
Control,-15.841306577281632
Control,-0.8704861987822589
Control,-1.225698096145568
Control,10.078649305477038
Control,-3.8419596192733585
Control,-7.651129478677138
Control,0.4211969265930644
Control,-8.04640197934205
Control,-30.21843214785218
Control,-3.638166133134332
Control,21.53438329755943
Control,19.42603297897966
Control,1.9517263816854058
Control,-8.136352467387328
Control,8.382739393574669
Control,-8.122943372742606
Control,12.13475797727976
Control,-14.526462392149792
Control,31.75736825025698
Control,-2.991638679405124
Control,1.7743604644070077
Control,19.693496216134644
Control,-9.426533030096833
Control,-1.2363898326471798
Control,21.359770562956523
Control,18.102764834679554
Control,16.34889580209004
Control,18.981650525684298
Control,-17.719585854107837
Control,-13.167162359863209
Control,24.06256470605857
Control,-5.135950826439399
Control,-12.979698184211681
Control,-5.883147237495283
Control,-16.281413254942105
Control,0.2758112155107315
Control,23.538961653376717
Control,-2.1985377128163828
Control,20.843541301502494
Control,-24.387090999117913
Control,4.039882898404114
Control,-27.4823464838443
Control,9.491408948360345
Control,2.9856231714996055
Control,-10.64875623693383
Control,-2.0157280626819545
Control,-11.923473561650056
Control,7.253940758733544
